Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),Category,Status,PR Link,Notes,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.dao.RuntimeExceptionDaoTest.testUpdatePreparedThrow,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.dao.RuntimeExceptionDaoTest.testUpdateRawThrow,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.dao.RuntimeExceptionDaoTest.testUpdateThrow,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.db.BaseDatabaseTypeTest.testDriverNotFound,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testConnectionLeakCreateList,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testDaoTransactionManagerCommitted,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testNestedTransactions,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testNestedTransactionsReleaseFails,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testNonRuntimeExceptionWiredRollBack,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testRollBack,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testSpringWiredRollBack,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testTransactionManager,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testTransactionManagerAutoCommitOn,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testTransactionManagerAutoCommitSupported,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testTransactionManagerRollback,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testTransactionManagerRollbackNullSavePoint,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testTransactionManagerRollbackOtherException,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testTransactionManagerSavePointNull,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testTransactionManagerTableName,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testTransactionWithinTransaction,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.misc.TransactionManagerTest.testTransactionWithinTransactionFails,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.stmt.QueryBuilderWithSchemaTest.testQueryRawColumnsNotQuery,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.stmt.StatementExecutorTest.testCallBatchTasksNestedInTransaction,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.support.BaseConnectionSourceTest.testClearDifferentConnection,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.support.BaseConnectionSourceTest.testClearNone,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.support.DatabaseConnectionProxyFactoryTest.testBasic,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.support.DatabaseConnectionProxyFactoryTest.testChangeInsertValue,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testCreateIfNotExists,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testCreateSchema,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testCreateSchemaDao,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testCreateSchemaName,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testDropSchema,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.SchemaUtilsTest.testDropSchemaThrow,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/j256/ormlite-core,632b87c2a455b8eab4a6c09324e1f166273588d8,.,com.j256.ormlite.table.TableUtilsTest.testMissingCreate,OD-Vic,Accepted,https://github.com/j256/ormlite-core/pull/310,,,,,,
https://github.com/kanwangzjm/funiture,71ca0fb0658b3d839d9e049ac36429207f05329b,.,com.app.mvc.dao.ShortUrlDaoTest.testSave,NIO,Opened,https://github.com/kanwangzjm/funiture/pull/51,https://github.com/kanwangzjm/funiture/issues/50,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.basicProxyAuthentication,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.deleteWithEscapedMappedQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.deleteWithEscapedVarargsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.deleteWithMappedQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.deleteWithVarargsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithPercent,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithSpace,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getUrlEncodedWithUnicode,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getWithEscapedMappedQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getWithEscapedVarargsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getWithMappedQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.getWithVarargsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.headWithEscapedMappedQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/177,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.headWithEscapedVarargsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.headWithMappedQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.headWithVaragsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.postWithEscapedMappedQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.postWithEscapedVarargsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.postWithMappedQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.postWithNumericQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.postWithVaragsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.putWithEscapedMappedQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.putWithEscapedVarargsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.putWithMappedQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.putWithVarargsQueryParams,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.singleSslSocketFactory,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.singleVerifier,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/kevinsawicki/http-request,2d62a3e9da726942a93cf16b6e91c0187e6c0136,lib,com.github.kevinsawicki.http.HttpRequestTest.verifierAccepts,OD-Vic,Opened,https://github.com/kevinsawicki/http-request/pull/151,,,,,,
https://github.com/ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.event.AbstractAISMessageListenerTest.testSequenceListenerWithIncorrectOrder,OD-Vic,Accepted,https://github.com/ktuukkan/marine-api/pull/109,,,,,,
https://github.com/ktuukkan/marine-api,af0003847db9ba822f67d4f1dceb8de3fe63250a,.,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreateWithTwo,OD-Vic,Accepted,https://github.com/ktuukkan/marine-api/pull/109,,,,,,
https://github.com/opengoofy/hippo4j,cf854b3cb3c47fd339421e5a46a3ae3229c53829,infra/common,cn.hippo4j.common.toolkit.logtracing.LogMessageTest.testToStringShouldPrintMessageAndAllKeyAndValuePairs,NOD,Accepted,https://github.com/opengoofy/hippo4j/pull/1506,https://github.com/TestingResearchIllinois/idoft/issues/797,,,,,
https://github.com/OpenHFT/Chronicle-Wire,27a9efc3ced000f46e0f46263614e08896058290,.,net.openhft.chronicle.wire.TextWireTest.testSingleQuote,OD-Brit,Accepted,https://github.com/OpenHFT/Chronicle-Wire/pull/235,,,,,,
https://github.com/OpenHFT/Chronicle-Wire,27a9efc3ced000f46e0f46263614e08896058290,.,net.openhft.chronicle.wire.YamlWireTest.testSingleQuote,OD-Brit,Accepted,https://github.com/OpenHFT/Chronicle-Wire/pull/235,,,,,,
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.issues.issue112.IssueTest.shouldNotFail,OD,UD,Accepted,https://github.com/OpenPojo/openpojo/pull/135,,,,,
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.test.impl.GetterTesterTest.shouldSuccessfullyValidateEvenIfLoggingFails,OD-Vic,Opened,https://github.com/OpenPojo/openpojo/pull/136,,,,,,
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.test.impl.SerializableTesterTest.shouldSkipOverNonSerializableClass,OD-Vic,Opened,https://github.com/OpenPojo/openpojo/pull/136,,,,,,
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.test.impl.SetterTesterTest.shouldSuccessfullyValidateEvenIfLoggingFails,OD,UD,Opened,https://github.com/OpenPojo/openpojo/pull/136,,,,,
https://github.com/openpojo/openpojo,9badbcc4593e797accfed5e51bec9f2b843f0f67,.,com.openpojo.validation.utils.ValidationHelperTest.shouldReportMissingASMProperly,OD-Vic,Opened,https://github.com/OpenPojo/openpojo/pull/136,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,generators,com.pholser.junit.quickcheck.CallablePropertyParameterTest.callable,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/295,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ComponentizedGeneratorsIsolateConfigurationFromComponentsTest.boxOfFoo,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.EnumPropertyParameterTypesTest.usesRegularTrialCount,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.EnumPropertyParameterTypesTest.whenConstrained,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.ctorOnly,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/357,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.enums,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/357,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.explicitConversion,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/357,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.favorValueOf,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveBooleans,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/357,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveBytes,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/357,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveChars,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveDoubles,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveFloats,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveIntegers,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveLongs,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveShorts,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.strings,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperBooleans,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperBytes,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperChars,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperDoubles,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperFloats,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperIntegers,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperLongs,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperShorts,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.booleansUnmarked,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.ctorOnly,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/293,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.enums,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/293,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.enumsUnmarked,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.explicitConversion,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/293,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.favorValueOf,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/293,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.manyParametersWithBooleanAndEnum,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/293,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveBooleans,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveBytes,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveChars,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/361,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveDoubles,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/293,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveFloats,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/293,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveIntegers,NIO,Accepted,https://github.com/pholser/junit-quickcheck/pull/293,,,,,,
